epoch,train_loss,train_acc,train_avg_acc,validation_loss,validation_acc,validation_avg_acc,time
0, 2.7204321301559533, 0.4340148698884758, 0.2715242437833223, 2.0157408804702346, 0.7015167930660888, 0.5259055870225857, 43.519984006881714
1, 2.2397584669208883, 0.6232574349442379, 0.4611360978961928, 1.858093492646388, 0.7686890574214518, 0.624434101741976, 43.48780083656311
2, 2.0582021587843347, 0.7029507434944238, 0.5546431941117238, 1.8308200469383826, 0.7941495124593716, 0.6675406709158237, 43.436578035354614
3, 1.9722795156298074, 0.7364079925650557, 0.6030538372864218, 1.7505440655147266, 0.8255687973997833, 0.7237829459213158, 43.63581442832947
4, 1.9220083025751504, 0.7610362453531598, 0.6356522194412039, 1.699862390272279, 0.8494041170097508, 0.7565600223751636, 43.6429603099823
5, 1.870601957172266, 0.7860130111524164, 0.6741012654847859, 1.6739952688227495, 0.8613217768147345, 0.7695416184521322, 43.58213138580322
6, 1.8392740270905334, 0.7991403345724907, 0.6873231342300624, 1.6548044748709236, 0.8661971830985915, 0.791189879957213, 43.57924222946167
7, 1.8010343091638559, 0.8135455390334573, 0.7100919506095213, 1.6206074964703099, 0.8808234019501625, 0.7903032149798969, 43.540262937545776
8, 1.7856667699867022, 0.8169144981412639, 0.7205766167937018, 1.61464484993324, 0.8808234019501625, 0.8062379788911336, 43.62645673751831
9, 1.7661461118871837, 0.8277184014869888, 0.7347064146970791, 1.6045124400346535, 0.8802816901408451, 0.8171598881067418, 43.54398465156555
10, 1.7506446654468664, 0.8328299256505576, 0.7421101969403803, 1.564347382098081, 0.9052004333694474, 0.859109096545442, 43.72770643234253
11, 1.7303118490818266, 0.8411942379182156, 0.7528437615984725, 1.5586029014763052, 0.8959913326110509, 0.8336389143395806, 43.61366581916809
12, 1.7174248861557488, 0.8500232342007435, 0.7657890734330552, 1.5720890007453001, 0.8894907908992417, 0.8318068637243534, 43.482322454452515
13, 1.706526901199029, 0.8516496282527881, 0.7711323060879256, 1.5493838061232479, 0.9068255687973997, 0.8458541974723431, 43.62351727485657
14, 1.6961620935276982, 0.8569934944237918, 0.7783937514680176, 1.5449392036136285, 0.9035752979414952, 0.8542057605579059, 43.738099813461304
15, 1.684656043699683, 0.86442843866171, 0.7916997773743336, 1.522853916412056, 0.9117009750812568, 0.8595760497875521, 43.46292567253113
16, 1.6747266351068772, 0.8669842007434945, 0.7896785461141986, 1.547254103751508, 0.9079089924160346, 0.8521312493209464, 43.32900547981262
