epoch,train_loss,train_acc,train_avg_acc,validation_loss,validation_acc,validation_avg_acc,time
0, 2.9502771698409296, 0.3278345724907063, 0.18177512603490792, 2.3227710771663994, 0.5731310942578548, 0.3762987503861078, 8.603515386581421
1, 2.4801322013472094, 0.5065055762081785, 0.33314234370696566, 2.1886224191341213, 0.6067172264355363, 0.4183232875635469, 8.42418098449707
2, 2.3328405299594412, 0.5699349442379182, 0.4001078808064329, 2.0009093155452775, 0.7053087757313109, 0.5324698234344579, 8.409947633743286
3, 2.225535449485353, 0.6057156133828996, 0.4399741754335718, 2.0703607778249555, 0.6576381365113759, 0.49246343808741927, 8.619547843933105
4, 2.18191065664185, 0.6304600371747212, 0.47504470490776585, 1.9526792147306813, 0.7107258938244854, 0.5596279042639482, 8.480327606201172
5, 2.140818700028175, 0.6416124535315985, 0.48029063264331506, 1.96210833179602, 0.7058504875406284, 0.546111148607013, 8.561519622802734
6, 2.1019340789007877, 0.6644981412639405, 0.5113242833634407, 1.9013787191583174, 0.728602383531961, 0.5598360878174022, 8.713497638702393
7, 2.0678411128352567, 0.6742565055762082, 0.5229207016049452, 1.8606953064256215, 0.7432286023835319, 0.5744064078778731, 8.553144693374634
8, 2.0523824784835476, 0.6827369888475836, 0.5392971263566604, 1.8242201758619248, 0.7594799566630552, 0.623699399162596, 8.753337860107422
9, 2.0202566735363363, 0.6888940520446096, 0.5451945230880944, 1.8148113635095202, 0.761646803900325, 0.6239614324517968, 8.850774049758911
10, 1.999841107311745, 0.7024860594795539, 0.5620228699096528, 1.9748547131423702, 0.7031419284940412, 0.5786990438469872, 8.704846858978271
11, 1.9839609449237696, 0.70817843866171, 0.5703118829569116, 1.9364036807259655, 0.7134344528710725, 0.5738556724986983, 9.039016246795654
12, 1.9583494459386208, 0.7150325278810409, 0.5754060078313509, 1.7575889262708786, 0.7919826652221018, 0.6647086984729348, 8.697218894958496
13, 1.9534222237682697, 0.7243262081784386, 0.5886010233140742, 1.7506588661270306, 0.7979414951245937, 0.6616739489369663, 8.914657354354858
14, 1.936779808820845, 0.7282760223048327, 0.5940619079957559, 1.7106915845385353, 0.8185265438786565, 0.6815388482744524, 9.035513877868652
15, 1.927989679198283, 0.7309479553903345, 0.5989989799092784, 1.8407598055842638, 0.7475622968580715, 0.6112482959764336, 8.836686849594116
16, 1.9156632188527558, 0.7357109665427509, 0.6036836764644216, 1.7704112204286155, 0.789815817984832, 0.6509023030264777, 8.888599157333374
17, 1.9068737614996814, 0.7390799256505576, 0.6084880193120892, 1.7599740623782025, 0.7941495124593716, 0.6585391978044717, 8.740657329559326
18, 1.9077741426163004, 0.7417518587360595, 0.6171062500823623, 2.0087181850218436, 0.6966413867822319, 0.574057545586605, 8.765819549560547
19, 1.8849222092823468, 0.7516263940520446, 0.6252543922976443, 1.72601971324061, 0.8109425785482124, 0.6858955541742263, 8.760188817977905
20, 1.875686380942958, 0.752207249070632, 0.6272470036384504, 1.8270607495747047, 0.7795232936078007, 0.6423286517989002, 9.175538778305054
21, 1.876743844450628, 0.7487221189591078, 0.6212421797625401, 1.725799920112056, 0.8039003250270856, 0.669969708104292, 8.774133443832397
22, 1.863121005682254, 0.7632434944237918, 0.6380990769802721, 1.6713804285549523, 0.8423618634886241, 0.734429279060888, 8.498056411743164
23, 1.855889062899196, 0.7582481412639405, 0.6319942481531994, 1.779742465634, 0.7838569880823402, 0.6617654245651856, 8.934428215026855
24, 1.8492424018320983, 0.7591775092936803, 0.6434116424851896, 1.7800771616649524, 0.781148429035753, 0.641045860459018, 8.673619270324707
25, 1.8493800021458735, 0.7591775092936803, 0.6341771370873295, 1.7147754253829675, 0.7963163596966414, 0.6698367931751991, 8.959775686264038
26, 1.84785454158003, 0.7612685873605948, 0.644131536599085, 1.7183051594933605, 0.8228602383531961, 0.709713397743848, 8.964429378509521
27, 1.8424466640089525, 0.7646375464684015, 0.6447334460510443, 1.7285671585430173, 0.8174431202600216, 0.7002748330003385, 8.776699542999268
28, 1.8236393689222938, 0.7723048327137546, 0.6557504853027599, 1.6849603443724364, 0.8266522210184182, 0.7291146524070911, 9.14124608039856
29, 1.829412328709457, 0.7745120817843866, 0.6615713001135006, 1.765906176613573, 0.8011917659804983, 0.6856819560801155, 8.758142709732056
30, 1.829655815677572, 0.7723048327137546, 0.6515600477178596, 1.6645757462324844, 0.8234019501625135, 0.7195669019744916, 9.080673694610596
31, 1.80682693449538, 0.7819470260223048, 0.6685704694104185, 1.7759310346770778, 0.8011917659804983, 0.695170937114977, 8.599037885665894
32, 1.809524880465965, 0.7785780669144982, 0.6672048303687487, 1.6869177461832858, 0.8304442036836404, 0.7196412317340183, 8.986522197723389
33, 1.8070071315233591, 0.7773001858736059, 0.6604875187044377, 1.6715545259085145, 0.8353196099674973, 0.7074742327518628, 9.340386629104614
34, 1.793603276231475, 0.783457249070632, 0.6706612288059149, 1.6478923743879292, 0.8369447453954496, 0.7117072025529534, 8.990462303161621
35, 1.7889800288863342, 0.7897304832713755, 0.6798003138660933, 1.7219536172736634, 0.8299024918743229, 0.7219826221091739, 8.554450988769531
36, 1.7913989338289849, 0.7849674721189591, 0.6780090371436054, 1.8775423019962993, 0.7757313109425785, 0.6783948685268781, 8.88411808013916
37, 1.7926735470286088, 0.78125, 0.6728555300405199, 1.7684270441855021, 0.8120260021668473, 0.6918136380138311, 9.009945392608643
38, 1.7780903347362815, 0.791589219330855, 0.6861399844152469, 1.7058733075308257, 0.8261105092091008, 0.7273524028709506, 9.105735301971436
39, 1.7747907310613469, 0.7917053903345725, 0.6856842140008835, 1.6353073515328918, 0.8445287107258939, 0.7305585166706828, 9.312869310379028
40, 1.7728501779882437, 0.7914730483271375, 0.6847606080346319, 1.7221882521524976, 0.828819068255688, 0.725155423422455, 8.944337368011475
41, 1.7662801556427683, 0.7947258364312267, 0.6881328236340691, 1.6816086689028424, 0.83261105092091, 0.7142850284872146, 8.638518333435059
42, 1.7658649820377392, 0.7950743494423792, 0.6881755250777374, 1.7404439281409896, 0.8109425785482124, 0.7078920379166275, 8.696944952011108
43, 1.7514751998908458, 0.799953531598513, 0.694400193295327, 1.741170437338551, 0.8114842903575298, 0.7058527375735076, 8.832602500915527
44, 1.7658481500405805, 0.7980947955390335, 0.6958631632911677, 1.6602802676989223, 0.8331527627302275, 0.727827595601327, 9.160326957702637
45, 1.7623034587136874, 0.7975139405204461, 0.6908508751745528, 1.7927757849026862, 0.8082340195016251, 0.697211362949275, 9.17861294746399
46, 1.762630935938385, 0.7973977695167286, 0.6952495263428154, 1.8758482395763127, 0.7746478873239436, 0.6685558716840593, 8.645674228668213
47, 1.7613225320014811, 0.7976301115241635, 0.6925630836546872, 1.637977048867702, 0.8401950162513543, 0.7327220737570782, 8.62810230255127
48, 1.7459191615696734, 0.8028578066914498, 0.7001096465875494, 1.6849287132271449, 0.823943661971831, 0.7261923790932523, 8.631365060806274
49, 1.7446801711192361, 0.8040195167286245, 0.7044709380737368, 1.8198575582173637, 0.7778981581798483, 0.6790718420196604, 8.884036540985107
50, 1.734075618942431, 0.8094795539033457, 0.7076784306269752, 1.6729139480921456, 0.8364030335861322, 0.7341098776845302, 8.64763331413269
51, 1.749172241714364, 0.8052973977695167, 0.7082674756890324, 1.7284156865443336, 0.8358613217768147, 0.7433751024201113, 9.062571048736572
52, 1.7400646932063049, 0.804368029739777, 0.7014924379286143, 1.671897162078907, 0.8358613217768147, 0.7529356328853523, 8.463537216186523
53, 1.735896319261714, 0.810525092936803, 0.7161783294691441, 1.9249759056198765, 0.7697724810400867, 0.6585080446100899, 8.602239847183228
54, 1.7402632839174519, 0.8048327137546468, 0.7038325267880302, 1.8637327884413697, 0.771397616468039, 0.6459122701177632, 8.686712741851807
55, 1.7394288889094356, 0.804368029739777, 0.7015702585489795, 1.7544673929235142, 0.7919826652221018, 0.6855200745862, 8.742042779922485
56, 1.7191514880240628, 0.8173791821561338, 0.7248076054172378, 1.712583053667393, 0.8169014084507042, 0.7133964304270649, 8.544101238250732
57, 1.7300040283167673, 0.8086663568773235, 0.7122573168419267, 1.8729026916871738, 0.7778981581798483, 0.6774623955408399, 8.475590229034424
58, 1.7245804328457575, 0.8141263940520446, 0.715608615144108, 1.630164569015751, 0.8488624052004333, 0.7534877710169663, 8.81211543083191
59, 1.7245129134132073, 0.8143587360594795, 0.7173726086139055, 1.6130808337408957, 0.861863488624052, 0.7716258712902894, 8.953349590301514
60, 1.7171207617649802, 0.8180762081784386, 0.7213446988384234, 1.6905411904191403, 0.8282773564463706, 0.7320481791914137, 8.890466451644897
61, 1.7066574761415503, 0.8215613382899628, 0.7273523800774829, 1.8311091002767033, 0.7789815817984832, 0.7034908755271513, 8.649042129516602
62, 1.7184606320795959, 0.8159851301115242, 0.7203440354533693, 1.6532056246392777, 0.8510292524377031, 0.7617878954900977, 8.928682088851929
63, 1.7175168583384233, 0.8106412639405205, 0.7141478905425384, 1.6428254324849998, 0.8423618634886241, 0.7411172854201233, 8.713244676589966
64, 1.7127725453181781, 0.810525092936803, 0.7143942811514234, 1.595004372322934, 0.8624052004333694, 0.7778984910574931, 8.714107036590576
65, 1.6981042685561907, 0.8253949814126395, 0.7386396579245289, 1.703243161591006, 0.8201516793066089, 0.7190764538977371, 8.774991989135742
66, 1.7054308887751128, 0.8209804832713755, 0.7267511269707108, 1.79531711772617, 0.7963163596966414, 0.7108165636664641, 9.02493405342102
67, 1.7075358602637252, 0.8202834572490706, 0.7245446882843616, 1.6287304857828506, 0.8515709642470206, 0.7601979438604084, 8.91281270980835
68, 1.7004140331842643, 0.8240009293680297, 0.7300747377323191, 1.625715695378065, 0.8477789815817984, 0.7588250191355834, 8.909968137741089
69, 1.7038044176137137, 0.8190055762081785, 0.7231471295654737, 1.6596820647641612, 0.8347778981581798, 0.7262967296364267, 8.728885889053345
70, 1.689479911194415, 0.825046468401487, 0.7338061683689127, 1.6634501429317057, 0.8391115926327194, 0.7433788132350129, 9.163347959518433
71, 1.6913238768240777, 0.8243494423791822, 0.7309058008915933, 1.6145864248534065, 0.852112676056338, 0.75004997541266, 8.956070899963379
72, 1.6926085913491515, 0.8243494423791822, 0.7346584468815656, 1.633120847549108, 0.8483206933911159, 0.7532913394521291, 8.838470935821533
73, 1.6912644525442868, 0.8234200743494424, 0.7306152106879156, 1.7161563504426736, 0.8309859154929577, 0.7256657881465476, 8.917193174362183
74, 1.6853496079994401, 0.8295771375464684, 0.7410679835303908, 1.6657743040686182, 0.8364030335861322, 0.7359988956379968, 9.233576774597168
75, 1.6834595509178134, 0.824814126394052, 0.7350617653980063, 1.6822680138043438, 0.8331527627302275, 0.7179150698361656, 8.762843132019043
76, 1.690008147941646, 0.8233039033457249, 0.7301773343423161, 1.6299972102804794, 0.8439869989165764, 0.7360133668342798, 8.465545177459717
77, 1.6780285338930039, 0.8330622676579925, 0.7443154694994295, 1.6396145087022047, 0.8510292524377031, 0.7621771274352607, 8.94434404373169
78, 1.6824274430930837, 0.831203531598513, 0.7417872002420637, 1.65407729032626, 0.8445287107258939, 0.7634909524039012, 8.983824253082275
79, 1.678565651510728, 0.8332946096654275, 0.7465435636485286, 1.6607741464902106, 0.8559046587215602, 0.7780010592767113, 8.456648826599121
80, 1.6827987707237329, 0.8286477695167286, 0.7392878008855789, 1.660938814686024, 0.8515709642470206, 0.7551003076630077, 8.54507851600647
81, 1.667824636161549, 0.837592936802974, 0.7514882668336093, 1.611222230083635, 0.8586132177681474, 0.7810616694740231, 9.035133361816406
82, 1.6805110704499993, 0.8294609665427509, 0.7435837800554136, 1.673660015362443, 0.8461538461538461, 0.7574771184183797, 8.744315147399902
83, 1.6735079323935242, 0.8287639405204461, 0.7374208222237877, 1.6951621317527663, 0.8396533044420368, 0.7482433010904732, 8.546660423278809
84, 1.662577044121838, 0.8388708178438662, 0.7571669510629906, 1.6465268167359342, 0.8634886240520043, 0.7790691447768392, 9.577838897705078
85, 1.6693446011348285, 0.837360594795539, 0.7543168465933141, 1.671547093344923, 0.8391115926327194, 0.752339627641382, 8.84606671333313
86, 1.6725523897263197, 0.8335269516728625, 0.7471044259461079, 1.6790104028592259, 0.8450704225352113, 0.7606434148313574, 8.392924070358276
87, 1.6710677115890615, 0.8322490706319703, 0.7444491604192585, 1.6102919430024962, 0.8553629469122427, 0.7740716473439662, 8.771830320358276
88, 1.6634707778803035, 0.8355018587360595, 0.75508072664734, 1.659402314787438, 0.8407367280606717, 0.75069715709541, 9.405399560928345
89, 1.6708978986208323, 0.8277184014869888, 0.7386667809087502, 1.6250559286590776, 0.8575297941495125, 0.7627893199571771, 8.709243297576904
90, 1.6651610029674373, 0.8372444237918215, 0.7553811680234526, 1.6585426352522614, 0.8466955579631636, 0.7622724090523905, 9.178048372268677
91, 1.6580360711285616, 0.8438661710037175, 0.7602411354042709, 1.7485719509786024, 0.8271939328277357, 0.7320822858089906, 8.80323338508606
92, 1.6588615254398615, 0.8382899628252788, 0.7525092920834425, 1.7048429355332033, 0.8369447453954496, 0.7482979243502509, 8.899198770523071
93, 1.6543302376474147, 0.8427044609665427, 0.7587877297900102, 1.6479438821001147, 0.8488624052004333, 0.7527817382493543, 8.539090156555176
