epoch,train_loss,train_acc,train_avg_acc,validation_loss,validation_acc,validation_avg_acc,time
0, 2.9293954390132293, 0.36059479553903345, 0.1933350008663282, 2.336432670849504, 0.5731310942578548, 0.35850892377415766, 12.057243347167969
1, 2.444200297713723, 0.539381970260223, 0.34899866189277223, 2.063114201518851, 0.6977248104008668, 0.5048760653683322, 11.822812557220459
2, 2.257817993376778, 0.6210501858736059, 0.44770961758757083, 1.9428006820017443, 0.7302275189599133, 0.5563037772187052, 11.850138902664185
3, 2.1351003890587053, 0.6651951672862454, 0.5065995579833353, 1.8480274783183022, 0.7681473456121344, 0.6109626604718345, 11.734538078308105
4, 2.0662229748020384, 0.689474907063197, 0.5364924013416617, 1.8102064582146906, 0.781148429035753, 0.6368309189610688, 12.061919212341309
5, 2.0000614025335772, 0.7148001858736059, 0.5716320195948585, 1.7706699713596414, 0.8098591549295775, 0.690776277218264, 11.769321203231812
6, 1.9525540384661308, 0.7401254646840149, 0.6060185526280067, 1.7663711649108425, 0.7963163596966414, 0.6579474497494588, 12.232847929000854
7, 1.932050370372361, 0.7427973977695167, 0.6150391544691454, 1.7338220879419395, 0.8147345612134345, 0.6943915263533741, 11.702460050582886
8, 1.8871448398965884, 0.7673094795539034, 0.6451990573086441, 1.7095076655514967, 0.8374864572047671, 0.7215037933307593, 11.970426559448242
9, 1.8733139919968786, 0.7656830855018587, 0.6434755215879039, 1.6825942322853973, 0.8401950162513543, 0.7393164608031183, 11.902589321136475
10, 1.842131822082633, 0.7864776951672863, 0.6699036091194268, 1.666624543467942, 0.8423618634886241, 0.7311600011541631, 11.964725255966187
11, 1.8266382558638279, 0.7849674721189591, 0.6732651548512539, 1.6581247822822496, 0.8580715059588299, 0.7615809067544905, 12.150037050247192
12, 1.8102398627752707, 0.7976301115241635, 0.6920221523368323, 1.647263108457026, 0.8596966413867823, 0.757759423440164, 12.0539231300354
13, 1.796451289414473, 0.8011152416356877, 0.6988246961168058, 1.640404815146879, 0.8634886240520043, 0.781424733105559, 12.32191252708435
14, 1.7781159235199144, 0.8097118959107806, 0.7101962746802606, 1.6436796604230888, 0.8607800650054171, 0.7807310662719562, 12.201195240020752
15, 1.7587419282991203, 0.8213289962825279, 0.7270895136232387, 1.624135486482928, 0.8710725893824486, 0.793202557885393, 11.866979837417603
16, 1.7509401828382982, 0.8220260223048327, 0.729481053312927, 1.6110149417899928, 0.8797399783315276, 0.8013493664068033, 12.044915437698364
17, 1.7384636969371356, 0.8278345724907064, 0.736671974489531, 1.6123216413082564, 0.8781148429035753, 0.8022542817218863, 13.138603925704956
18, 1.737649479320058, 0.831435873605948, 0.7373195677456401, 1.599699929114411, 0.8786565547128927, 0.8054562934173692, 13.171469688415527
19, 1.7171788193479347, 0.8365473977695167, 0.7493817814716387, 1.5903476457296188, 0.8808234019501625, 0.8031471297725193, 13.212262153625488
20, 1.7090134009109554, 0.8403810408921933, 0.7557766516108642, 1.586409392620347, 0.8781148429035753, 0.8038223427106498, 13.309988260269165
21, 1.7017642414702803, 0.8408457249070632, 0.7553675900126617, 1.5852018918918762, 0.8819068255687974, 0.8086751056904905, 13.184133052825928
22, 1.6922572642897142, 0.8458410780669146, 0.7641159730430769, 1.5845304239351596, 0.8873239436619719, 0.82591963520672, 12.947075128555298
23, 1.6853135784319342, 0.849907063197026, 0.7714675207728895, 1.5755577109358552, 0.8884073672806068, 0.8117713295522491, 12.279679536819458
24, 1.6796592389783895, 0.8492100371747212, 0.7692924221686097, 1.5757474876044244, 0.8840736728060672, 0.8143259252286621, 13.0697340965271
25, 1.6674563760651089, 0.8572258364312267, 0.7795189835039605, 1.564323377764238, 0.8927410617551462, 0.827449704759041, 12.691195011138916
26, 1.6637290113477459, 0.8589684014869888, 0.7850707332134282, 1.5644802814702687, 0.8878656554712893, 0.8124589467112244, 13.0039222240448
27, 1.6527452854418843, 0.8633828996282528, 0.7911196576015093, 1.5683482822075179, 0.8873239436619719, 0.818195606484674, 12.811675786972046
28, 1.6555573971298105, 0.8590845724907064, 0.7813623111791609, 1.5673238005436643, 0.890032502708559, 0.8222891803019852, 13.00067400932312
29, 1.6425228770337583, 0.8687267657992565, 0.7973653152791667, 1.5463573188719744, 0.8938244853737811, 0.8266773010767118, 12.945455074310303
30, 1.6404326516013163, 0.8720957249070632, 0.8052542333887736, 1.552142435137913, 0.8938244853737811, 0.8297211921203627, 12.78001070022583
31, 1.6359144014939944, 0.8700046468401487, 0.7991455082681901, 1.5471365661042482, 0.8959913326110509, 0.8346778301741257, 12.886733531951904
32, 1.6275340030627623, 0.8711663568773235, 0.8006655434726347, 1.5527811298391025, 0.8970747562296858, 0.8275698389874659, 12.858989000320435
