epoch,train_loss,train_acc,train_avg_acc,validation_loss,validation_acc,validation_avg_acc,time
0, 2.7248583611059365, 0.4315752788104089, 0.27740078376164934, 2.057367182759526, 0.6890574214517876, 0.5263831473244411, 42.73097324371338
1, 2.1985821497927813, 0.645910780669145, 0.4845861405860651, 1.8485935155387043, 0.7822318526543879, 0.6397778490065956, 42.7049343585968
2, 2.0358764677685874, 0.7091078066914498, 0.5646758983691983, 1.8049576339329052, 0.8109425785482124, 0.6981522004440434, 42.73320436477661
3, 1.9495338299017413, 0.7486059479553904, 0.6164172889719696, 1.7167858117838206, 0.8331527627302275, 0.7175973525947432, 42.73795700073242
4, 1.8848942438465954, 0.7735827137546468, 0.6495027257795762, 1.6944235877122806, 0.8613217768147345, 0.770344226304071, 42.88311433792114
5, 1.8406566607464645, 0.7954228624535316, 0.6866939525996325, 1.6851051560202503, 0.8510292524377031, 0.7786505694855357, 42.95104146003723
6, 1.805567743609829, 0.808317843866171, 0.7056648327540987, 1.658236436440911, 0.8651137594799566, 0.7892858094283415, 42.924485206604004
7, 1.785031321323494, 0.818889405204461, 0.7174513645235314, 1.5883110561453508, 0.8905742145178764, 0.8226844032477401, 42.71229672431946
8, 1.7566213031683713, 0.829228624535316, 0.7309778731222253, 1.608609273916722, 0.8894907908992417, 0.8262182412626575, 42.6734893321991
9, 1.7405206855788107, 0.837592936802974, 0.7467782272909537, 1.5984769979509992, 0.8954496208017335, 0.8273432761363217, 42.93283987045288
10, 1.709509723248535, 0.8516496282527881, 0.7618730575862436, 1.61693981745132, 0.875406283856988, 0.7931252765450919, 42.782957315444946
11, 1.7045772142126658, 0.8532760223048327, 0.7681411309681346, 1.5580007247263536, 0.899783315276273, 0.8400699470020948, 42.78651976585388
12, 1.6924513915214396, 0.8555994423791822, 0.7731670563529824, 1.5791851238207337, 0.8921993499458288, 0.8262936107998111, 42.872478723526
13, 1.678685432916237, 0.8659386617100372, 0.7889862604954055, 1.5321440766459555, 0.9068255687973997, 0.8399553184484578, 42.77386665344238
14, 1.6744451797584619, 0.8634990706319703, 0.7894754561400873, 1.543429945685365, 0.9089924160346695, 0.8594093140142954, 42.744601011276245
15, 1.6612430686844326, 0.8711663568773235, 0.795201545140564, 1.5255836639734932, 0.9111592632719393, 0.852418085982612, 42.99087429046631
16, 1.6506479717098648, 0.8753485130111525, 0.8005539013273288, 1.5295335377282984, 0.90465872156013, 0.8355870924165298, 42.5431227684021
17, 1.639925555668799, 0.8748838289962825, 0.8032801078689215, 1.5103254328569637, 0.9138678223185266, 0.8621261952767822, 42.515363931655884
18, 1.636316197069161, 0.8774395910780669, 0.8062492986831815, 1.521215342235462, 0.9084507042253521, 0.8502190258882487, 42.719008445739746
19, 1.6274372516511542, 0.8820864312267658, 0.8143849720792924, 1.504982278897212, 0.9127843986998917, 0.8519901906173134, 42.88362240791321
20, 1.6160754585797903, 0.8869656133828996, 0.8232616946831822, 1.4990285334065314, 0.9247020585048754, 0.8793042391185999, 42.59148859977722
21, 1.6110330585210297, 0.8910315985130112, 0.8283028489446271, 1.5134917444681681, 0.9122426868905742, 0.8541254452360502, 42.718684911727905
22, 1.609006843602347, 0.8892890334572491, 0.8249352555345839, 1.4886205012981708, 0.9219934994582882, 0.8818743444259202, 42.41480326652527
23, 1.599119748767867, 0.8945167286245354, 0.8339465150261605, 1.5043460943071194, 0.914409534127844, 0.8626085287831838, 42.39824342727661
24, 1.5993157075683424, 0.8950975836431226, 0.836718831530067, 1.492544909468968, 0.9230769230769231, 0.8811989974745844, 42.36009645462036
25, 1.588850312959749, 0.8971886617100372, 0.8408718856574795, 1.4960622175284868, 0.9219934994582882, 0.8811976846575338, 42.37584853172302
26, 1.5820665470286372, 0.8988150557620818, 0.8411603746443266, 1.5061539862292819, 0.919284940411701, 0.8755221248733676, 42.232651472091675
27, 1.5863385741152285, 0.8988150557620818, 0.8402664005491302, 1.490955754969257, 0.9279523293607801, 0.8841456862743854, 42.75127625465393
28, 1.5753374099731445, 0.904042750929368, 0.8509347858317756, 1.4823003343487096, 0.9160346695557963, 0.8694085067872059, 42.49506068229675
29, 1.569702475044364, 0.9036942379182156, 0.8444099169884837, 1.4877477790010065, 0.9203683640303358, 0.8922510443543443, 42.35112452507019
30, 1.5697923163055931, 0.9048559479553904, 0.8533760652018614, 1.502279159823838, 0.9203683640303358, 0.8785241280573214, 42.14557385444641
31, 1.5697273649690762, 0.9033457249070632, 0.851053452393707, 1.474678968427499, 0.9209100758396533, 0.8746264382830816, 42.15412712097168
32, 1.5649396961063258, 0.9045074349442379, 0.8484319637533766, 1.4695463796607335, 0.9284940411700975, 0.8847947547656192, 42.04796838760376
33, 1.5611821342135008, 0.9077602230483272, 0.8577201559171327, 1.4600500652358694, 0.9349945828819068, 0.8946849185234299, 42.44598126411438
34, 1.5553662515484268, 0.9118262081784386, 0.8633304876883408, 1.4857214658257762, 0.9241603466955579, 0.8822199336447538, 42.33150601387024
35, 1.5506216837127855, 0.9125232342007435, 0.8640504753605963, 1.4717146699374313, 0.9236186348862405, 0.8836699065394145, 42.2119357585907
36, 1.5436671316402109, 0.9155436802973977, 0.8675127215081518, 1.478659262765655, 0.9268689057421452, 0.8914294882567166, 42.43445897102356
37, 1.5428927485384463, 0.9151951672862454, 0.8624993518779922, 1.4677680698531161, 0.9252437703141928, 0.8822264070242237, 42.155587673187256
38, 1.5411290413384988, 0.9186802973977695, 0.8740701174290134, 1.46086914658159, 0.9301191765980499, 0.8983152696705272, 42.20931911468506
39, 1.5401825328741818, 0.9158921933085502, 0.8711619327266138, 1.4734002359510114, 0.9225352112676056, 0.8833192332788972, 42.146034240722656
40, 1.5306302180520663, 0.9221654275092936, 0.8785168635650183, 1.478950404139278, 0.9171180931744312, 0.8838611859790209, 42.19086527824402
41, 1.5331535698312808, 0.9197258364312267, 0.875673521701095, 1.4748795531036278, 0.9312026002166848, 0.8927794452098083, 42.41785645484924
42, 1.5291285107126908, 0.9225139405204461, 0.8774494620796147, 1.452692832099526, 0.9344528710725893, 0.9005798932015754, 42.16593599319458
43, 1.5229480155781743, 0.9225139405204461, 0.879799805602118, 1.4666060665188476, 0.9241603466955579, 0.8837944046255632, 42.28739953041077
44, 1.5227449352413305, 0.9199581784386617, 0.876986708155257, 1.458957552909851, 0.9306608884073673, 0.8996143038496205, 42.406455516815186
45, 1.521065055216112, 0.9212360594795539, 0.8768384637348783, 1.4509985068508244, 0.9349945828819068, 0.9042819656756242, 42.52423715591431
46, 1.5161101897853015, 0.9263475836431226, 0.8824300570162589, 1.4491985630756596, 0.9360780065005417, 0.8994195496658957, 42.38503837585449
47, 1.510826636424295, 0.9297165427509294, 0.890862181109054, 1.4590135145032392, 0.9274106175514626, 0.8914208008289943, 42.06465816497803
48, 1.5117234518980005, 0.9306459107806692, 0.8956715601045235, 1.4505336852915756, 0.937703141928494, 0.9036112279810862, 42.16092324256897
