PointNet(
  (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv2): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv3): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv4): Conv1d(64, 128, kernel_size=(1,), stride=(1,), bias=False)
  (conv5): Conv1d(128, 1024, kernel_size=(1,), stride=(1,), bias=False)
  (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn3): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn4): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear1): Linear(in_features=1024, out_features=512, bias=False)
  (bn6): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (dp1): Dropout(p=0.5, inplace=False)
  (linear2): Linear(in_features=512, out_features=40, bias=True)
)
Train: 0, time: 7.437981, loss: 2.568731, train acc: 0.480716, train avg acc: 0.316438
Validation: 0, time: 7.437981, loss: 2.302700, validation acc: 0.633803, validation avg acc: 0.466477
Train: 1, time: 7.594152, loss: 2.239892, train acc: 0.611176, train avg acc: 0.461413
Validation: 1, time: 7.594152, loss: 1.985116, validation acc: 0.713434, validation avg acc: 0.553762
Train: 2, time: 7.170881, loss: 2.153507, train acc: 0.650906, train avg acc: 0.501887
Validation: 2, time: 7.170881, loss: 1.910888, validation acc: 0.766522, validation avg acc: 0.635856
Train: 3, time: 7.283135, loss: 2.098883, train acc: 0.671701, train avg acc: 0.535445
Validation: 3, time: 7.283135, loss: 1.831668, validation acc: 0.774648, validation avg acc: 0.627299
Train: 4, time: 7.477170, loss: 2.050011, train acc: 0.695632, train avg acc: 0.560916
Validation: 4, time: 7.477170, loss: 1.834866, validation acc: 0.777898, validation avg acc: 0.629061
Train: 5, time: 7.422628, loss: 2.030894, train acc: 0.700511, train avg acc: 0.572298
Validation: 5, time: 7.422628, loss: 1.828306, validation acc: 0.765439, validation avg acc: 0.637787
Train: 6, time: 7.327542, loss: 1.999154, train acc: 0.715613, train avg acc: 0.585611
Validation: 6, time: 7.327542, loss: 1.806141, validation acc: 0.806067, validation avg acc: 0.688762
Train: 7, time: 7.484458, loss: 1.979639, train acc: 0.726533, train avg acc: 0.600751
Validation: 7, time: 7.484458, loss: 1.783128, validation acc: 0.803359, validation avg acc: 0.683375
Train: 8, time: 7.278794, loss: 1.958639, train acc: 0.736873, train avg acc: 0.612611
Validation: 8, time: 7.278794, loss: 1.766728, validation acc: 0.813109, validation avg acc: 0.699329
Train: 9, time: 7.333354, loss: 1.939855, train acc: 0.746050, train avg acc: 0.626029
Validation: 9, time: 7.333354, loss: 1.756488, validation acc: 0.812026, validation avg acc: 0.699640
Train: 10, time: 7.590554, loss: 1.930286, train acc: 0.747909, train avg acc: 0.630300
Validation: 10, time: 7.590554, loss: 1.751812, validation acc: 0.814193, validation avg acc: 0.693341
Train: 11, time: 7.456180, loss: 1.920942, train acc: 0.748606, train avg acc: 0.633342
Validation: 11, time: 7.456180, loss: 1.728070, validation acc: 0.829902, validation avg acc: 0.719308
Train: 12, time: 7.520817, loss: 1.907286, train acc: 0.755460, train avg acc: 0.638288
Validation: 12, time: 7.520817, loss: 1.740676, validation acc: 0.828819, validation avg acc: 0.731980
Train: 13, time: 7.327593, loss: 1.915384, train acc: 0.754531, train avg acc: 0.640652
Validation: 13, time: 7.327593, loss: 1.706745, validation acc: 0.848862, validation avg acc: 0.779001
Train: 14, time: 7.417803, loss: 1.902324, train acc: 0.755112, train avg acc: 0.641449
Validation: 14, time: 7.417803, loss: 1.743071, validation acc: 0.817985, validation avg acc: 0.708771
Train: 15, time: 7.213002, loss: 1.890587, train acc: 0.767193, train avg acc: 0.651124
Validation: 15, time: 7.213002, loss: 1.698156, validation acc: 0.842362, validation avg acc: 0.752865
Train: 16, time: 7.713362, loss: 1.877513, train acc: 0.765567, train avg acc: 0.655825
Validation: 16, time: 7.713362, loss: 1.700315, validation acc: 0.847779, validation avg acc: 0.762663
Train: 17, time: 7.477003, loss: 1.879533, train acc: 0.768355, train avg acc: 0.655474
Validation: 17, time: 7.477003, loss: 1.703554, validation acc: 0.848862, validation avg acc: 0.761927
Train: 18, time: 7.619127, loss: 1.867194, train acc: 0.767542, train avg acc: 0.658116
Validation: 18, time: 7.619127, loss: 1.705807, validation acc: 0.832611, validation avg acc: 0.727659
Train: 19, time: 7.255800, loss: 1.870262, train acc: 0.770911, train avg acc: 0.666609
Validation: 19, time: 7.255800, loss: 1.690546, validation acc: 0.847779, validation avg acc: 0.752129
Train: 20, time: 7.563173, loss: 1.859280, train acc: 0.772770, train avg acc: 0.666595
Validation: 20, time: 7.563173, loss: 1.699333, validation acc: 0.833694, validation avg acc: 0.738623
Train: 21, time: 7.365224, loss: 1.859394, train acc: 0.774396, train avg acc: 0.663361
Validation: 21, time: 7.365224, loss: 1.718841, validation acc: 0.826652, validation avg acc: 0.724311
Train: 22, time: 7.602450, loss: 1.854498, train acc: 0.782876, train avg acc: 0.676597
Validation: 22, time: 7.602450, loss: 1.701589, validation acc: 0.839112, validation avg acc: 0.757405
Train: 23, time: 7.648525, loss: 1.850246, train acc: 0.781599, train avg acc: 0.674934
Validation: 23, time: 7.648525, loss: 1.713902, validation acc: 0.832611, validation avg acc: 0.748468
Train: 24, time: 7.576922, loss: 1.849298, train acc: 0.782993, train avg acc: 0.674002
Validation: 24, time: 7.576922, loss: 1.685046, validation acc: 0.852113, validation avg acc: 0.767813
Train: 25, time: 7.556097, loss: 1.841477, train acc: 0.782528, train avg acc: 0.676485
Validation: 25, time: 7.556097, loss: 1.686095, validation acc: 0.855363, validation avg acc: 0.760079
Train: 26, time: 7.116745, loss: 1.845041, train acc: 0.782528, train avg acc: 0.674169
Validation: 26, time: 7.116745, loss: 1.676658, validation acc: 0.855363, validation avg acc: 0.773839
Train: 27, time: 7.572378, loss: 1.835256, train acc: 0.784967, train avg acc: 0.681794
Validation: 27, time: 7.572378, loss: 1.664605, validation acc: 0.848862, validation avg acc: 0.757589
Train: 28, time: 7.490386, loss: 1.832708, train acc: 0.785316, train avg acc: 0.681357
Validation: 28, time: 7.490386, loss: 1.664204, validation acc: 0.860238, validation avg acc: 0.781061
Train: 29, time: 7.562538, loss: 1.823458, train acc: 0.794145, train avg acc: 0.692703
Validation: 29, time: 7.562538, loss: 1.655972, validation acc: 0.852113, validation avg acc: 0.748591
Train: 30, time: 7.487166, loss: 1.826920, train acc: 0.791938, train avg acc: 0.691048
Validation: 30, time: 7.487166, loss: 1.699404, validation acc: 0.837486, validation avg acc: 0.739641
Train: 31, time: 7.407552, loss: 1.831460, train acc: 0.782179, train avg acc: 0.678706
Validation: 31, time: 7.407552, loss: 1.720006, validation acc: 0.847237, validation avg acc: 0.761882
Train: 32, time: 7.451904, loss: 1.828678, train acc: 0.787872, train avg acc: 0.684317
Validation: 32, time: 7.451904, loss: 1.657153, validation acc: 0.861322, validation avg acc: 0.783995
Train: 33, time: 7.673396, loss: 1.820832, train acc: 0.796468, train avg acc: 0.695175
Validation: 33, time: 7.673396, loss: 1.662311, validation acc: 0.851029, validation avg acc: 0.769900
Train: 34, time: 7.670217, loss: 1.816861, train acc: 0.792402, train avg acc: 0.692413
Validation: 34, time: 7.670217, loss: 1.651230, validation acc: 0.857530, validation avg acc: 0.771578
Train: 35, time: 7.374824, loss: 1.815702, train acc: 0.799024, train avg acc: 0.702133
Validation: 35, time: 7.374824, loss: 1.627250, validation acc: 0.868906, validation avg acc: 0.780419
Train: 36, time: 7.665401, loss: 1.810016, train acc: 0.792983, train avg acc: 0.691638
Validation: 36, time: 7.665401, loss: 1.658170, validation acc: 0.859155, validation avg acc: 0.782105
Train: 37, time: 7.386196, loss: 1.811915, train acc: 0.796120, train avg acc: 0.702960
Validation: 37, time: 7.386196, loss: 1.650844, validation acc: 0.862947, validation avg acc: 0.778859
Train: 38, time: 7.468047, loss: 1.805152, train acc: 0.799024, train avg acc: 0.702760
Validation: 38, time: 7.468047, loss: 1.640554, validation acc: 0.860238, validation avg acc: 0.794699
Train: 39, time: 7.584594, loss: 1.806064, train acc: 0.799605, train avg acc: 0.707538
Validation: 39, time: 7.584594, loss: 1.686628, validation acc: 0.854280, validation avg acc: 0.754917
Train: 40, time: 7.682068, loss: 1.806923, train acc: 0.795539, train avg acc: 0.695128
Validation: 40, time: 7.682068, loss: 1.646260, validation acc: 0.860238, validation avg acc: 0.777993
Train: 41, time: 7.455437, loss: 1.799213, train acc: 0.798908, train avg acc: 0.701157
Validation: 41, time: 7.455437, loss: 1.656091, validation acc: 0.852113, validation avg acc: 0.750534
