PointNet(
  (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv2): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv3): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv4): Conv1d(64, 128, kernel_size=(1,), stride=(1,), bias=False)
  (conv5): Conv1d(128, 1024, kernel_size=(1,), stride=(1,), bias=False)
  (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn3): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn4): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear1): Linear(in_features=1024, out_features=512, bias=False)
  (bn6): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (dp1): Dropout(p=0.5, inplace=False)
  (linear2): Linear(in_features=512, out_features=40, bias=True)
)
Train: 0, time: 7.424406, loss: 3.530840, train acc: 0.125465, train avg acc: 0.072304
Validation: 0, time: 7.424406, loss: 3.153905, validation acc: 0.352113, validation avg acc: 0.185287
Train: 1, time: 7.496294, loss: 3.162493, train acc: 0.290195, train avg acc: 0.147423
Validation: 1, time: 7.496294, loss: 2.831891, validation acc: 0.423619, validation avg acc: 0.219927
Train: 2, time: 7.494809, loss: 2.969182, train acc: 0.354438, train avg acc: 0.183092
Validation: 2, time: 7.494809, loss: 2.659843, validation acc: 0.457746, validation avg acc: 0.243736
Train: 3, time: 7.395034, loss: 2.842746, train acc: 0.392193, train avg acc: 0.208660
Validation: 3, time: 7.395034, loss: 2.542523, validation acc: 0.477790, validation avg acc: 0.260349
Train: 4, time: 7.584106, loss: 2.751363, train acc: 0.421352, train avg acc: 0.232534
Validation: 4, time: 7.584106, loss: 2.445732, validation acc: 0.519502, validation avg acc: 0.298891
Train: 5, time: 7.467592, loss: 2.693687, train acc: 0.443309, train avg acc: 0.251178
Validation: 5, time: 7.467592, loss: 2.379146, validation acc: 0.553629, validation avg acc: 0.339663
Train: 6, time: 7.462047, loss: 2.630834, train acc: 0.464916, train avg acc: 0.271023
Validation: 6, time: 7.462047, loss: 2.311808, validation acc: 0.576381, validation avg acc: 0.365950
Train: 7, time: 7.489216, loss: 2.586365, train acc: 0.476766, train avg acc: 0.285209
Validation: 7, time: 7.489216, loss: 2.267733, validation acc: 0.611051, validation avg acc: 0.405431
Train: 8, time: 7.454298, loss: 2.536575, train acc: 0.500581, train avg acc: 0.307357
Validation: 8, time: 7.454298, loss: 2.224067, validation acc: 0.637053, validation avg acc: 0.427173
Train: 9, time: 7.451158, loss: 2.507458, train acc: 0.512198, train avg acc: 0.322653
Validation: 9, time: 7.451158, loss: 2.186178, validation acc: 0.648971, validation avg acc: 0.446580
Train: 10, time: 7.480504, loss: 2.469797, train acc: 0.526836, train avg acc: 0.338589
Validation: 10, time: 7.480504, loss: 2.152540, validation acc: 0.660888, validation avg acc: 0.458962
Train: 11, time: 7.486530, loss: 2.434509, train acc: 0.542983, train avg acc: 0.360834
Validation: 11, time: 7.486530, loss: 2.116316, validation acc: 0.679307, validation avg acc: 0.483671
Train: 12, time: 7.488029, loss: 2.403442, train acc: 0.554717, train avg acc: 0.376636
Validation: 12, time: 7.488029, loss: 2.090500, validation acc: 0.680932, validation avg acc: 0.486309
Train: 13, time: 7.566537, loss: 2.386377, train acc: 0.568425, train avg acc: 0.387048
Validation: 13, time: 7.566537, loss: 2.067073, validation acc: 0.692849, validation avg acc: 0.497290
Train: 14, time: 7.541469, loss: 2.357211, train acc: 0.572258, train avg acc: 0.395718
Validation: 14, time: 7.541469, loss: 2.044243, validation acc: 0.696641, validation avg acc: 0.507243
Train: 15, time: 7.480400, loss: 2.333162, train acc: 0.582133, train avg acc: 0.407127
Validation: 15, time: 7.480400, loss: 2.020344, validation acc: 0.708017, validation avg acc: 0.518691
Train: 16, time: 7.407834, loss: 2.318335, train acc: 0.584340, train avg acc: 0.409909
Validation: 16, time: 7.407834, loss: 2.015121, validation acc: 0.704767, validation avg acc: 0.520960
Train: 17, time: 7.447785, loss: 2.299773, train acc: 0.598397, train avg acc: 0.427657
Validation: 17, time: 7.447785, loss: 1.986623, validation acc: 0.714518, validation avg acc: 0.536772
Train: 18, time: 7.545747, loss: 2.279349, train acc: 0.608155, train avg acc: 0.437451
Validation: 18, time: 7.545747, loss: 1.974469, validation acc: 0.721560, validation avg acc: 0.545310
Train: 19, time: 7.491492, loss: 2.255594, train acc: 0.618494, train avg acc: 0.450126
Validation: 19, time: 7.491492, loss: 1.964677, validation acc: 0.720477, validation avg acc: 0.544247
Train: 20, time: 7.485340, loss: 2.249822, train acc: 0.614545, train avg acc: 0.446026
Validation: 20, time: 7.485340, loss: 1.950462, validation acc: 0.726977, validation avg acc: 0.553299
Train: 21, time: 7.677102, loss: 2.235258, train acc: 0.620702, train avg acc: 0.451105
Validation: 21, time: 7.677102, loss: 1.945692, validation acc: 0.730769, validation avg acc: 0.557890
Train: 22, time: 7.466469, loss: 2.223576, train acc: 0.627323, train avg acc: 0.458590
Validation: 22, time: 7.466469, loss: 1.922726, validation acc: 0.739978, validation avg acc: 0.571878
Train: 23, time: 7.601765, loss: 2.208295, train acc: 0.637314, train avg acc: 0.477290
Validation: 23, time: 7.601765, loss: 1.916458, validation acc: 0.739437, validation avg acc: 0.568925
Train: 24, time: 7.658838, loss: 2.194266, train acc: 0.640683, train avg acc: 0.474005
Validation: 24, time: 7.658838, loss: 1.904729, validation acc: 0.738895, validation avg acc: 0.572085
Train: 25, time: 7.664435, loss: 2.185978, train acc: 0.640335, train avg acc: 0.475585
Validation: 25, time: 7.664435, loss: 1.896401, validation acc: 0.749187, validation avg acc: 0.585055
Train: 26, time: 7.565715, loss: 2.172943, train acc: 0.650441, train avg acc: 0.486374
Validation: 26, time: 7.565715, loss: 1.881992, validation acc: 0.748646, validation avg acc: 0.588631
Train: 27, time: 7.708755, loss: 2.163608, train acc: 0.648002, train avg acc: 0.486466
Validation: 27, time: 7.708755, loss: 1.874146, validation acc: 0.755688, validation avg acc: 0.599623
Train: 28, time: 7.736060, loss: 2.155039, train acc: 0.653346, train avg acc: 0.495970
Validation: 28, time: 7.736060, loss: 1.869697, validation acc: 0.754605, validation avg acc: 0.597709
Train: 29, time: 7.676043, loss: 2.146949, train acc: 0.663685, train avg acc: 0.512180
Validation: 29, time: 7.676043, loss: 1.858124, validation acc: 0.760022, validation avg acc: 0.608455
Train: 30, time: 7.586538, loss: 2.132178, train acc: 0.663917, train avg acc: 0.508145
Validation: 30, time: 7.586538, loss: 1.857046, validation acc: 0.762730, validation avg acc: 0.611527
Train: 31, time: 7.768954, loss: 2.117992, train acc: 0.671585, train avg acc: 0.515037
Validation: 31, time: 7.768954, loss: 1.853552, validation acc: 0.762730, validation avg acc: 0.612014
Train: 32, time: 7.894937, loss: 2.117832, train acc: 0.671120, train avg acc: 0.517307
Validation: 32, time: 7.894937, loss: 1.844692, validation acc: 0.765439, validation avg acc: 0.614987
Train: 33, time: 7.852144, loss: 2.116474, train acc: 0.669842, train avg acc: 0.514622
Validation: 33, time: 7.852144, loss: 1.843462, validation acc: 0.767606, validation avg acc: 0.615211
Train: 34, time: 7.759599, loss: 2.108145, train acc: 0.671236, train avg acc: 0.514672
Validation: 34, time: 7.759599, loss: 1.831053, validation acc: 0.773564, validation avg acc: 0.626990
Train: 35, time: 7.587284, loss: 2.099137, train acc: 0.682969, train avg acc: 0.532211
Validation: 35, time: 7.587284, loss: 1.826529, validation acc: 0.771939, validation avg acc: 0.621560
Train: 36, time: 7.748018, loss: 2.080188, train acc: 0.686106, train avg acc: 0.534315
Validation: 36, time: 7.748018, loss: 1.820940, validation acc: 0.774648, validation avg acc: 0.630872
Train: 37, time: 7.493466, loss: 2.087024, train acc: 0.680762, train avg acc: 0.535600
Validation: 37, time: 7.493466, loss: 1.821177, validation acc: 0.777898, validation avg acc: 0.632290
Train: 38, time: 7.766695, loss: 2.077488, train acc: 0.681227, train avg acc: 0.532451
Validation: 38, time: 7.766695, loss: 1.805344, validation acc: 0.783315, validation avg acc: 0.639017
Train: 39, time: 7.673415, loss: 2.059085, train acc: 0.695632, train avg acc: 0.545855
Validation: 39, time: 7.673415, loss: 1.807586, validation acc: 0.778982, validation avg acc: 0.632584
Train: 40, time: 7.776973, loss: 2.064468, train acc: 0.687035, train avg acc: 0.541156
Validation: 40, time: 7.776973, loss: 1.797018, validation acc: 0.787649, validation avg acc: 0.650470
Train: 41, time: 7.673986, loss: 2.060733, train acc: 0.697723, train avg acc: 0.555214
Validation: 41, time: 7.673986, loss: 1.798875, validation acc: 0.789274, validation avg acc: 0.653667
