PointNet(
  (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv2): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv3): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv4): Conv1d(64, 128, kernel_size=(1,), stride=(1,), bias=False)
  (conv5): Conv1d(128, 1024, kernel_size=(1,), stride=(1,), bias=False)
  (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn3): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn4): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear1): Linear(in_features=1024, out_features=512, bias=False)
  (bn6): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (dp1): Dropout(p=0.5, inplace=False)
  (linear2): Linear(in_features=512, out_features=40, bias=True)
)
Train: 0, time: 6.681145, loss: 3.518055, train acc: 0.139870, train avg acc: 0.081394
Validation: 0, time: 6.681145, loss: 3.124738, validation acc: 0.367822, validation avg acc: 0.178355
Train: 1, time: 6.528472, loss: 3.122131, train acc: 0.305994, train avg acc: 0.157140
Validation: 1, time: 6.528472, loss: 2.836965, validation acc: 0.436620, validation avg acc: 0.227818
Train: 2, time: 6.664764, loss: 2.934452, train acc: 0.361640, train avg acc: 0.187493
Validation: 2, time: 6.664764, loss: 2.638903, validation acc: 0.480498, validation avg acc: 0.261650
Train: 3, time: 6.801913, loss: 2.831876, train acc: 0.397653, train avg acc: 0.216575
Validation: 3, time: 6.801913, loss: 2.534003, validation acc: 0.504334, validation avg acc: 0.281328
Train: 4, time: 6.632898, loss: 2.758093, train acc: 0.413453, train avg acc: 0.228355
Validation: 4, time: 6.632898, loss: 2.444164, validation acc: 0.529252, validation avg acc: 0.306936
Train: 5, time: 6.828840, loss: 2.693936, train acc: 0.440753, train avg acc: 0.255629
Validation: 5, time: 6.828840, loss: 2.375187, validation acc: 0.558505, validation avg acc: 0.341184
Train: 6, time: 6.655771, loss: 2.620178, train acc: 0.462477, train avg acc: 0.274095
Validation: 6, time: 6.655771, loss: 2.317138, validation acc: 0.579090, validation avg acc: 0.369852
Train: 7, time: 6.715994, loss: 2.590928, train acc: 0.478973, train avg acc: 0.291635
Validation: 7, time: 6.715994, loss: 2.262004, validation acc: 0.602384, validation avg acc: 0.397037
Train: 8, time: 6.610575, loss: 2.547392, train acc: 0.491403, train avg acc: 0.306888
Validation: 8, time: 6.610575, loss: 2.222041, validation acc: 0.608884, validation avg acc: 0.409014
Train: 9, time: 6.573670, loss: 2.524052, train acc: 0.506157, train avg acc: 0.317690
Validation: 9, time: 6.573670, loss: 2.194392, validation acc: 0.620260, validation avg acc: 0.423929
Train: 10, time: 6.703089, loss: 2.482245, train acc: 0.526022, train avg acc: 0.341991
Validation: 10, time: 6.703089, loss: 2.150692, validation acc: 0.636511, validation avg acc: 0.447647
Train: 11, time: 6.487344, loss: 2.447174, train acc: 0.532760, train avg acc: 0.351996
Validation: 11, time: 6.487344, loss: 2.133283, validation acc: 0.641387, validation avg acc: 0.453259
Train: 12, time: 6.552095, loss: 2.423538, train acc: 0.539033, train avg acc: 0.356304
Validation: 12, time: 6.552095, loss: 2.100863, validation acc: 0.664680, validation avg acc: 0.475650
Train: 13, time: 6.680874, loss: 2.392823, train acc: 0.559828, train avg acc: 0.374334
Validation: 13, time: 6.680874, loss: 2.080188, validation acc: 0.668472, validation avg acc: 0.480161
Train: 14, time: 6.572055, loss: 2.373495, train acc: 0.565985, train avg acc: 0.386271
Validation: 14, time: 6.572055, loss: 2.055720, validation acc: 0.679307, validation avg acc: 0.498017
Train: 15, time: 6.478960, loss: 2.350114, train acc: 0.578299, train avg acc: 0.402910
Validation: 15, time: 6.478960, loss: 2.036205, validation acc: 0.688516, validation avg acc: 0.507805
Train: 16, time: 6.738826, loss: 2.327903, train acc: 0.584805, train avg acc: 0.407289
Validation: 16, time: 6.738826, loss: 2.013705, validation acc: 0.705309, validation avg acc: 0.530128
Train: 17, time: 6.627023, loss: 2.305592, train acc: 0.592240, train avg acc: 0.419845
Validation: 17, time: 6.627023, loss: 1.999580, validation acc: 0.709101, validation avg acc: 0.533146
Train: 18, time: 6.846223, loss: 2.293294, train acc: 0.593285, train avg acc: 0.422871
Validation: 18, time: 6.846223, loss: 1.991974, validation acc: 0.716143, validation avg acc: 0.540820
Train: 19, time: 6.768967, loss: 2.279655, train acc: 0.602695, train avg acc: 0.432426
Validation: 19, time: 6.768967, loss: 1.972682, validation acc: 0.719935, validation avg acc: 0.546023
Train: 20, time: 6.689620, loss: 2.268270, train acc: 0.608039, train avg acc: 0.437939
Validation: 20, time: 6.689620, loss: 1.954799, validation acc: 0.729144, validation avg acc: 0.562016
Train: 21, time: 6.939987, loss: 2.249305, train acc: 0.618030, train avg acc: 0.449122
Validation: 21, time: 6.939987, loss: 1.943722, validation acc: 0.730769, validation avg acc: 0.563860
Train: 22, time: 6.613446, loss: 2.236205, train acc: 0.618611, train avg acc: 0.450788
Validation: 22, time: 6.613446, loss: 1.931089, validation acc: 0.733478, validation avg acc: 0.564732
Train: 23, time: 6.542785, loss: 2.217142, train acc: 0.630460, train avg acc: 0.463205
Validation: 23, time: 6.542785, loss: 1.922266, validation acc: 0.735645, validation avg acc: 0.566480
Train: 24, time: 6.868211, loss: 2.212328, train acc: 0.628950, train avg acc: 0.466269
Validation: 24, time: 6.868211, loss: 1.906954, validation acc: 0.742145, validation avg acc: 0.576988
Train: 25, time: 6.666927, loss: 2.194723, train acc: 0.641380, train avg acc: 0.480034
Validation: 25, time: 6.666927, loss: 1.897503, validation acc: 0.758938, validation avg acc: 0.602236
Train: 26, time: 6.580659, loss: 2.193023, train acc: 0.635223, train avg acc: 0.475148
Validation: 26, time: 6.580659, loss: 1.885293, validation acc: 0.757855, validation avg acc: 0.601689
Train: 27, time: 6.788093, loss: 2.177942, train acc: 0.645795, train avg acc: 0.477835
Validation: 27, time: 6.788093, loss: 1.879667, validation acc: 0.755146, validation avg acc: 0.598482
Train: 28, time: 6.651881, loss: 2.160310, train acc: 0.652184, train avg acc: 0.492681
Validation: 28, time: 6.651881, loss: 1.876669, validation acc: 0.761647, validation avg acc: 0.606334
Train: 29, time: 6.840315, loss: 2.156074, train acc: 0.654972, train avg acc: 0.501157
Validation: 29, time: 6.840315, loss: 1.868808, validation acc: 0.756230, validation avg acc: 0.597087
Train: 30, time: 6.637228, loss: 2.146832, train acc: 0.658341, train avg acc: 0.501599
Validation: 30, time: 6.637228, loss: 1.862112, validation acc: 0.763272, validation avg acc: 0.613568
Train: 31, time: 6.861681, loss: 2.148607, train acc: 0.658225, train avg acc: 0.502614
Validation: 31, time: 6.861681, loss: 1.864465, validation acc: 0.765439, validation avg acc: 0.610729
Train: 32, time: 6.645698, loss: 2.124566, train acc: 0.665776, train avg acc: 0.512666
Validation: 32, time: 6.645698, loss: 1.850556, validation acc: 0.765980, validation avg acc: 0.610849
Train: 33, time: 6.618681, loss: 2.129473, train acc: 0.665544, train avg acc: 0.511031
Validation: 33, time: 6.618681, loss: 1.842795, validation acc: 0.767064, validation avg acc: 0.611453
Train: 34, time: 6.823444, loss: 2.113401, train acc: 0.672746, train avg acc: 0.525201
Validation: 34, time: 6.823444, loss: 1.835607, validation acc: 0.771398, validation avg acc: 0.620532
Train: 35, time: 6.854998, loss: 2.107709, train acc: 0.675534, train avg acc: 0.519753
Validation: 35, time: 6.854998, loss: 1.827120, validation acc: 0.776815, validation avg acc: 0.630185
Train: 36, time: 6.665642, loss: 2.105401, train acc: 0.677161, train avg acc: 0.526730
Validation: 36, time: 6.665642, loss: 1.825071, validation acc: 0.778982, validation avg acc: 0.631518
Train: 37, time: 6.865378, loss: 2.099838, train acc: 0.674140, train avg acc: 0.524958
Validation: 37, time: 6.865378, loss: 1.825336, validation acc: 0.781690, validation avg acc: 0.634251
Train: 38, time: 6.686614, loss: 2.087922, train acc: 0.681227, train avg acc: 0.528907
Validation: 38, time: 6.686614, loss: 1.811026, validation acc: 0.783315, validation avg acc: 0.637854
Train: 39, time: 6.647496, loss: 2.086422, train acc: 0.684015, train avg acc: 0.538671
Validation: 39, time: 6.647496, loss: 1.816363, validation acc: 0.783315, validation avg acc: 0.640380
Train: 40, time: 6.768086, loss: 2.077896, train acc: 0.688197, train avg acc: 0.541156
Validation: 40, time: 6.768086, loss: 1.814630, validation acc: 0.788732, validation avg acc: 0.643135
Train: 41, time: 6.687063, loss: 2.069447, train acc: 0.689010, train avg acc: 0.541937
Validation: 41, time: 6.687063, loss: 1.798711, validation acc: 0.790358, validation avg acc: 0.648087
